uid,ltv,amount,rank,max_rarity_chara_num,max_skill_num,multi_battle_num
23961881,0,0,46,0,44,1154
25297268,0,0,0,0,0,0
15734324,0,0,7,0,0,0
11028756,0,0,45,1,6,53
8328531,744320,0,81,2,71,361
14756407,0,0,4,0,0,0
22289338,7600,3800,32,0,2,100
22876866,0,0,24,0,1,7
12117570,0,0,33,0,0,1
18988411,0,0,27,0,0,0
25865306,0,0,0,0,0,0
20691106,1440,0,35,0,4,43
21914896,0,0,9,0,0,0
25981642,0,0,15,0,0,2
16931380,265200,41600,68,0,41,470
20368101,0,0,36,0,2,122
22817337,0,0,16,0,1,0
25943741,0,0,1,0,0,0
9925824,0,0,35,0,0,17
25965562,0,0,1,0,0,1
25820183,0,0,16,0,0,10
25988502,0,0,1,0,0,1
8765111,0,0,14,0,0,0
22704959,0,0,26,0,0,135
8370101,0,0,14,0,0,11
25213000,0,0,0,0,0,0
13777277,0,0,27,0,0,0
21982216,9400,0,16,0,0,0
25698473,0,0,2,0,0,1
25931457,0,0,0,0,0,0
25784724,0,0,1,0,0,1
11508213,22200,0,37,0,2,0
24025898,0,0,48,0,32,1532
9634398,8560,0,41,0,1,1
26088401,0,0,1,0,0,1
9262555,178200,37800,75,1,56,846
10813303,7600,0,27,0,0,24
25353725,0,0,14,0,2,111
26354559,0,0,1,0,0,1
17740906,4960,0,27,0,1,0
26352865,0,0,0,0,0,0
26389803,0,0,2,0,0,1
26448956,0,0,2,0,0,4
11703952,0,0,17,0,0,0
15890446,0,0,9,0,0,0
8994132,15440,0,21,0,0,0
26162244,0,0,3,0,0,4
23553768,600,0,18,0,0,0
14179241,0,0,3,0,0,0
26213523,0,0,0,0,0,0
23336928,0,0,11,0,0,2
17172789,0,0,13,0,0,0
25641592,0,0,0,0,0,0
22437139,0,0,19,0,0,12
26297628,0,0,0,0,0,0
17728714,0,0,6,0,0,0
10523658,0,0,5,0,0,0
25364830,0,0,8,0,0,9
9117379,0,0,23,0,0,19
23239363,0,0,14,0,0,3
8791406,0,0,39,0,4,25
20316198,20400,0,33,0,0,6
22563683,0,0,12,0,0,0
14779502,0,0,11,0,0,0
21821896,0,0,18,0,0,0
13806402,0,0,58,0,26,564
19353361,0,0,16,0,0,5
25959049,0,0,0,0,0,0
16224071,0,0,29,0,0,30
26281686,0,0,0,0,0,0
26194283,0,0,1,0,0,1
22122151,0,0,11,0,0,0
25651670,0,0,1,0,0,0
19919109,0,0,38,0,1,23
9272954,170680,52200,67,1,42,600
26234330,0,0,6,0,0,2
16007112,0,0,9,0,0,0
25390913,0,0,21,0,0,145
16618314,0,0,26,0,1,25
18250610,12200,0,52,0,13,677
21905413,0,0,2,0,0,0
8770138,10560,7600,30,0,0,12
19508578,0,0,25,0,0,19
26018900,0,0,0,0,0,0
24741834,41240,41120,39,0,24,929
25615408,0,0,0,0,0,0
12439749,0,0,36,0,1,97
10676374,0,0,41,0,5,209
22377503,0,0,25,0,0,79
8832403,66640,10800,47,0,1,71
22711509,0,0,4,0,0,0
12878675,0,0,21,0,0,1
24767635,0,0,24,0,0,168
25483821,0,0,1,0,0,1
13585399,0,0,33,0,0,57
25628715,0,0,0,0,0,0
9024994,0,0,2,0,0,0
8576313,0,0,21,0,0,4
18739016,0,0,12,0,0,0
10152641,0,0,35,0,0,23
13593172,0,0,31,0,0,0
23509756,120,120,23,0,0,29
22341233,0,0,7,0,0,13
25192332,0,0,1,0,0,0
11503613,0,0,16,0,0,1
8582426,0,0,10,0,0,0
11018221,0,0,24,0,0,0
9273671,26520,0,34,0,2,4
11459429,0,0,3,0,0,0
25624801,0,0,0,0,0,0
13163773,0,0,29,0,1,43
25347357,0,0,23,0,1,72
13206491,0,0,23,0,0,3
26414287,120,120,7,0,0,18
9234808,0,0,27,0,1,0
25397872,0,0,1,0,0,1
22208484,0,0,20,0,0,3
21123790,0,0,22,0,0,0
16444683,105800,13960,31,0,0,19
9469744,0,0,6,0,0,0
17369366,0,0,20,0,0,24
14351813,0,0,9,0,0,0
12751450,0,0,25,0,4,28
12598574,3800,0,12,0,0,0
25324529,0,0,1,0,0,1
25264250,0,0,1,0,0,1
25437839,0,0,1,0,0,1
25447955,0,0,22,0,1,200
22942634,0,0,3,0,0,0
25916195,0,0,1,0,0,0
11248737,0,0,67,0,22,399
12038792,0,0,39,0,3,118
10610265,0,0,20,0,0,4
19173122,0,0,9,0,0,0
12259641,0,0,15,0,0,0
8981920,0,0,57,0,16,290
26196148,0,0,1,0,0,1
25670974,0,0,3,0,0,4
10915272,23000,0,54,0,7,22
19320251,0,0,10,0,0,0
8961402,2960,0,34,0,0,29
22863508,0,0,23,0,0,7
9302856,19240,0,30,0,0,0
21060610,86400,0,32,0,0,0
22745162,0,0,25,0,0,7
23702850,0,0,27,0,1,1
14468951,0,0,24,0,0,2
24219025,0,0,1,0,0,0
9183671,0,0,17,0,0,6
20717768,2960,2000,24,0,1,25
26328878,0,0,1,0,0,1
22203827,0,0,13,0,0,0
22931906,0,0,13,0,0,0
17847271,0,0,5,0,0,0
8870758,0,0,5,0,0,0
11660078,0,0,36,0,4,342
14417117,0,0,42,0,3,54
22228786,0,0,6,0,0,0
25913199,0,0,0,0,0,0
15295183,0,0,1,0,0,0
26273953,0,0,7,0,0,13
25969517,0,0,8,0,0,1
18555724,49080,22720,29,0,0,28
15536255,0,0,1,0,0,0
25634173,0,0,2,0,0,1
11157753,0,0,24,0,0,0
11073971,0,0,10,0,0,0
25740920,0,0,1,0,0,1
26057384,0,0,8,0,0,4
25296428,0,0,11,0,0,4
23110627,0,0,3,0,0,0
10403779,0,0,9,0,0,3
22842157,0,0,8,0,0,0
12001472,0,0,26,0,0,5
14489965,9800,0,42,0,1,0
14902340,0,0,2,0,0,0
24994512,0,0,22,0,2,142
16497513,0,0,14,0,0,0
11055341,0,0,51,0,8,363
9221635,0,0,29,0,0,0
20946634,0,0,44,0,0,223
20969377,0,0,0,0,0,0
8464258,0,0,25,0,0,0
25802002,0,0,22,0,0,30
12813971,0,0,25,0,0,95
26210238,0,0,4,0,0,1
15199689,0,0,41,0,1,7
10450022,0,0,5,0,0,0
25857252,0,0,1,0,0,1
26274189,0,0,27,0,9,59
26087035,0,0,6,0,0,3
25292608,0,0,7,0,0,9
8693602,19480,0,37,0,0,0
23841434,0,0,36,0,5,508
24822600,0,0,3,0,0,0
26458674,0,0,4,0,0,1
26111964,0,0,2,0,0,1
13967355,0,0,45,0,1,19
15087764,0,0,49,0,5,0
26006515,0,0,1,0,0,1
21943424,0,0,32,0,0,195
22503550,0,0,7,0,0,0
21664341,0,0,14,0,0,1
12874469,0,0,43,0,1,6
23668245,0,0,31,0,3,160
23718220,0,0,20,0,2,0
8482365,1200,0,19,0,0,6
21974154,0,0,24,0,1,6
22025793,294560,229640,60,0,54,1557
9165192,0,0,27,0,0,2
15640645,0,0,25,0,0,3
12723756,0,0,63,2,14,367
23593479,0,0,11,0,0,0
12293504,0,0,20,0,0,1
8349255,0,0,81,1,11,298
15654595,0,0,9,0,0,0
13065052,0,0,30,0,1,27
18676593,4960,2960,59,0,41,863
21142090,0,0,16,0,0,2
23058737,0,0,13,0,0,0
11131377,0,0,12,0,0,0
21686381,0,0,28,0,0,79
10439569,0,0,18,0,0,2
26029462,0,0,0,0,0,0
10994523,0,0,9,0,0,7
12968381,8000,0,33,0,6,0
23228585,0,0,6,0,0,0
9546437,11040,0,22,0,0,0
25497870,0,0,1,0,0,1
23002275,0,0,2,0,0,0
23117008,0,0,14,0,0,0
25420541,0,0,0,0,0,0
25602709,0,0,1,0,0,1
23040565,0,0,3,0,0,1
26360452,0,0,17,0,0,37
14522748,0,0,34,0,0,0
15380178,0,0,11,0,0,0
25463823,0,0,14,0,0,17
11160285,0,0,44,0,0,0
23260654,0,0,15,0,0,4
16862950,0,0,39,0,4,123
23184883,0,0,24,0,2,10
21295393,0,0,25,0,4,27
22386530,0,0,7,0,0,0
13432904,0,0,34,0,0,0
15557598,0,0,10,0,0,0
20759458,0,0,24,0,0,35
10812096,0,0,53,1,8,245
25404559,0,0,5,0,0,1
22750757,0,0,9,0,0,0
25165478,0,0,43,0,12,931
24070915,8240,8240,32,0,4,108
25298442,0,0,5,0,0,4
25512848,0,0,1,0,0,1
23857441,48240,48240,24,0,2,143
24567108,0,0,11,0,0,0
26272902,0,0,15,0,0,1
16238836,0,0,22,0,0,5
22332584,0,0,1,0,0,0
12828150,0,0,13,0,0,0
16647918,0,0,26,0,0,0
22838351,0,0,14,0,0,0
14001442,0,0,20,0,0,0
25554973,0,0,1,0,0,1
26152276,0,0,12,0,0,5
26043857,0,0,17,0,0,11
25193421,0,0,1,0,0,1
19757869,0,0,4,0,0,0
16232603,120,0,16,0,0,1
26167305,0,0,9,0,0,16
24275373,0,0,1,0,0,1
26422786,0,0,1,0,0,1
10763586,0,0,1,0,0,0
22996998,0,0,10,0,0,0
23172485,0,0,1,0,0,0
25252309,0,0,19,0,0,122
13787121,0,0,48,0,3,43
15676063,0,0,37,0,1,0
19605432,0,0,29,0,1,5
10851428,0,0,51,0,15,748
9002739,5240,0,74,1,34,611
21133715,0,0,2,0,0,0
15318971,0,0,53,2,7,16
22165343,9200,0,26,0,1,0
17864538,0,0,10,0,0,0
23823054,2840,2840,37,0,8,360
25278042,0,0,0,0,0,0
21034859,0,0,26,0,0,41
25993070,0,0,1,0,0,1
24053112,0,0,49,0,22,1033
25379424,0,0,1,0,0,1
15058407,0,0,5,0,0,0
12954530,194120,59680,60,2,11,291
25419288,0,0,0,0,0,0
22541943,0,0,11,0,0,0
25198357,0,0,0,0,0,0
13556290,0,0,39,0,0,1
16314086,73280,19000,59,0,35,289
10469644,0,0,17,0,0,0
21779162,0,0,10,0,0,0
8814245,0,0,9,0,0,0
24962655,0,0,16,0,0,5
11192518,0,0,20,0,0,12
26089530,0,0,0,0,0,0
10103545,0,0,35,0,3,92
9859484,0,0,35,0,0,0
23882620,230720,0,38,0,6,46
15097520,5400,0,64,0,35,999
13321687,0,0,35,0,0,72
15023496,0,0,11,0,0,0
13464165,960,0,22,0,0,1
16701934,0,0,18,0,0,3
26177687,0,0,1,0,0,1
11143714,0,0,4,0,0,0
26407724,0,0,1,0,0,1
25999739,0,0,1,0,0,1
14606095,35000,0,67,2,41,577
8820626,0,0,32,0,2,5
26201482,0,0,10,0,0,40
26083406,0,0,1,0,0,0
26238000,0,0,0,0,0,0
17529488,275240,20080,61,1,20,408
16106883,0,0,25,0,0,15
15274448,65280,9600,26,0,0,8
11805688,0,0,1,0,0,0
14331652,0,0,59,1,41,541
26259594,0,0,0,0,0,0
8341886,38600,12800,28,0,0,30
21249039,0,0,30,0,1,73
26183229,0,0,0,0,0,0
10534229,0,0,1,0,0,0
24735290,0,0,1,0,0,0
22782838,0,0,14,0,0,4
8951128,59800,0,72,1,32,148
23075815,0,0,8,0,0,0
20718769,0,0,6,0,0,0
25912841,0,0,1,0,0,1
16196188,120,0,32,0,2,4
26426888,0,0,17,0,0,1
10189968,0,0,28,0,0,33
13288768,298360,22440,69,1,51,567
14845652,0,0,7,0,0,0
13841637,0,0,29,0,1,0
23944980,0,0,6,0,0,3
25835688,0,0,0,0,0,0
8642017,0,0,16,0,0,98
23409234,0,0,14,0,0,0
11439902,65800,0,45,0,2,79
16093150,0,0,46,0,1,323
26232867,0,0,0,0,0,0
25407045,0,0,2,0,0,1
24265120,13760,13760,60,0,36,2000
16591263,0,0,19,0,0,0
9473557,0,0,30,0,0,0
25684024,0,0,1,0,0,0
26262687,0,0,0,0,0,0
11401162,0,0,27,0,0,7
22685954,0,0,15,0,0,0
25751198,0,0,0,0,0,0
9646301,0,0,8,0,0,0
17276942,0,0,27,0,0,0
18523936,0,0,6,0,0,0
26194319,0,0,1,0,0,1
14102512,0,0,5,0,0,0
20243195,0,0,15,0,0,0
22411546,0,0,21,0,0,0
15156540,0,0,1,0,0,0
22298395,0,0,14,0,0,2
26304204,0,0,6,0,0,2
11122227,0,0,23,0,0,39
22873965,0,0,31,0,5,147
10775023,3680,0,34,0,1,40
26100120,0,0,3,0,0,1
15630823,15760,0,43,0,2,100
19665576,0,0,9,0,0,0
23268328,0,0,36,0,2,46
16758128,840,0,30,0,1,1
25989730,0,0,3,0,0,1
11497276,2360,0,40,1,0,113
8815542,0,0,5,0,0,0
12983511,3800,0,43,0,3,8
25817498,0,0,1,0,0,1
26208711,0,0,12,0,0,5
16476017,0,0,25,0,0,3
11677463,5400,0,33,0,2,8
10680674,0,0,47,0,2,28
16055964,0,0,2,0,0,0
25949910,0,0,2,0,0,1
21988026,0,0,10,0,0,0
21850202,0,0,5,0,0,0
13712001,0,0,19,0,0,0
17235415,6760,0,27,0,0,2
21628049,0,0,19,0,0,13
25910784,0,0,0,0,0,0
9920011,0,0,36,0,0,78
13277954,32400,0,30,0,0,10
25498071,0,0,1,0,0,1
17437638,0,0,24,0,0,0
25465349,0,0,1,0,0,0
21564752,0,0,19,0,0,33
20333828,3920,0,26,0,1,0
15153994,0,0,40,0,4,157
22083707,0,0,26,0,0,140
25796310,0,0,5,0,0,6
15820256,0,0,65,1,11,359
8993066,35560,4840,19,0,0,0
25300177,0,0,15,0,0,36
22432378,5400,0,20,0,0,2
13983218,2000,0,20,0,0,0
25986353,0,0,0,0,0,0
16300677,0,0,26,0,2,173
19021451,0,0,14,0,0,0
24576107,0,0,11,0,0,4
15393621,0,0,7,0,0,0
12898668,0,0,21,0,0,1
26124100,0,0,1,0,0,0
26043297,0,0,1,0,0,1
25400277,0,0,1,0,0,1
25330210,0,0,1,0,0,1
26080473,0,0,3,0,0,4
25422985,0,0,1,0,0,1
20867914,0,0,9,0,0,0
16315791,0,0,10,0,0,4
26292068,0,0,7,0,0,3
12102976,0,0,47,0,0,0
25461605,0,0,3,0,0,1
25984914,0,0,1,0,0,4
25405161,0,0,1,0,0,1
25345855,0,0,0,0,0,0
23339338,0,0,5,0,0,0
19767248,0,0,8,0,0,0
20976805,840,0,36,0,3,125
20219723,0,0,24,0,0,28
16263719,29680,5320,73,0,64,1062
24435167,0,0,6,0,0,3
8696354,0,0,31,0,2,95
13002392,0,0,76,1,44,796
13381454,0,0,21,0,1,50
13460673,0,0,12,0,0,0
12459900,0,0,19,0,0,0
26023716,0,0,4,0,0,1
11782780,4000,0,59,0,24,683
26227636,0,0,0,0,0,0
9484432,0,0,15,0,0,0
17833767,0,0,14,0,0,2
22767202,0,0,1,0,0,0
9338213,9200,0,17,0,0,0
25489848,0,0,0,0,0,0
17516186,0,0,48,0,7,186
26184145,0,0,1,0,0,1
25888217,0,0,0,0,0,0
26437419,0,0,1,0,0,1
25628837,0,0,2,0,0,3
19179319,0,0,28,0,1,8
13962682,840,0,21,0,0,20
17290754,0,0,26,0,0,0
25266088,0,0,1,0,0,1
9491664,480,0,28,0,0,0
13439670,0,0,8,0,0,0
12689875,0,0,37,0,0,296
26310569,0,0,1,0,0,1
26310561,0,0,1,0,0,0
26403566,0,0,1,0,0,1
12768321,254160,29840,72,2,50,880
8758587,0,0,25,0,0,0
19803811,0,0,23,0,1,9
8856368,3080,0,30,0,1,0
21693875,0,0,13,0,0,0
25336571,0,0,11,0,0,41
25863832,0,0,1,0,0,1
25277967,0,0,2,0,0,1
15147004,0,0,15,0,0,0
15381334,16200,0,48,0,3,5
13266275,120,0,29,0,0,21
22311796,21720,10920,48,0,12,810
26246814,0,0,1,0,0,1
12565876,0,0,1,0,0,0
20863273,2840,2840,8,0,0,0
26212967,0,0,1,0,0,1
17326786,0,0,47,0,5,129
15557761,102600,10800,85,1,106,1080
19815004,0,0,37,0,3,76
10660785,0,0,39,0,3,125
12017550,0,0,2,0,0,0
16298869,0,0,2,0,0,0
26329144,0,0,0,0,0,0
10492456,0,0,16,0,0,0
19728326,0,0,7,0,0,0
24997744,0,0,10,0,0,1
18733445,0,0,14,0,0,0
26356453,0,0,0,0,0,0
19688921,2160,0,20,0,0,6
24987779,0,0,15,0,0,36
25219358,0,0,1,0,0,0
21901888,0,0,17,0,0,0
25754865,0,0,17,0,1,154
26285775,0,0,10,0,0,4
11079113,1800,0,46,0,5,93
23507549,0,0,17,0,0,18
11840266,0,0,5,0,0,0
25794162,0,0,1,0,0,1
13641948,295120,5400,57,0,10,164
10837142,0,0,26,0,0,0
22030500,27000,0,23,0,2,1
10717496,0,0,25,0,1,0
19832630,0,0,2,0,0,0
26330729,0,0,0,0,0,0
26401015,0,0,0,0,0,0
14559958,0,0,25,0,0,11
12013428,0,0,14,0,0,0
26180230,0,0,1,0,0,0
11818305,0,0,18,0,0,6
25998245,0,0,3,0,0,1
11905894,0,0,22,0,0,52
26331401,0,0,9,0,0,1
13953377,0,0,30,0,1,16
21655394,0,0,24,0,0,57
26315354,0,0,2,0,0,1
26253143,0,0,1,0,0,1
25300805,0,0,11,0,0,18
21624051,0,0,21,0,0,27
13872609,0,0,35,0,0,7
23625858,0,0,2,0,0,0
26299372,0,0,2,0,0,1
24898155,0,0,6,0,0,0
12522145,0,0,34,0,0,0
23127820,0,0,18,0,0,2
26100088,0,0,5,0,0,1
25757509,0,0,1,0,0,1
8701327,0,0,27,0,0,0
25907255,0,0,1,0,0,1
19276611,0,0,39,0,2,230
13550981,5960,0,35,0,0,0
19346828,0,0,27,0,4,0
9324159,0,0,41,0,0,0
15227190,120,0,31,0,0,0
22282802,2120,2000,64,0,48,2150
20601321,0,0,22,0,0,12
26137815,0,0,11,0,0,27
18596019,0,0,14,0,0,0
25665965,0,0,2,0,0,1
26375852,0,0,1,0,0,1
23810432,0,0,19,0,0,43
25495723,0,0,1,0,0,0
26084361,0,0,1,0,0,1
25380010,0,0,1,0,0,1
25937000,0,0,0,0,0,0
20452543,18400,18400,20,0,0,27
12196968,10040,0,40,0,1,30
8805012,0,0,9,0,0,0
8637188,0,0,6,0,0,0
9076654,2960,5920,60,0,38,1171
9303015,11760,0,26,0,1,0
8816351,0,0,20,0,0,0
20770641,0,0,35,0,0,153
8929803,0,0,28,0,0,70
25443072,0,0,1,0,0,1
10531273,0,0,1,0,0,0
14372204,0,0,20,0,0,3
23048164,0,0,64,0,52,1854
19723206,0,0,10,0,0,7
16317008,0,0,57,1,5,283
12606291,0,0,41,0,0,8
10643999,0,0,24,0,0,14
19387713,2840,0,55,0,18,348
14319397,1800,1680,62,0,46,747
22477538,0,0,8,0,0,0
12422550,1440,0,28,0,0,9
23331237,0,0,9,0,0,0
11456114,0,0,34,0,5,44
25539688,0,0,19,0,0,36
25714951,0,0,0,0,0,0
9445630,10800,0,30,0,0,0
15608693,0,0,28,0,0,0
25277102,0,0,2,0,0,1
10633373,0,0,32,0,8,1
26252323,0,0,3,0,0,1
15674012,0,0,17,0,0,0
25295726,0,0,1,0,0,1
12237577,0,0,37,0,0,0
20562698,0,0,39,0,4,254
25738288,0,0,0,0,0,0
10498740,0,0,1,0,0,0
16984725,334400,23240,49,1,10,218
25283695,0,0,1,0,0,1
19698497,0,0,3,0,0,0
13847447,0,0,63,0,19,603
26231781,0,0,3,0,0,1
25474993,0,0,0,0,0,0
13142731,0,0,29,0,0,63
9335776,0,0,12,0,0,0
14278105,0,0,48,0,8,378
25389464,0,0,1,0,0,0
25410024,0,0,15,0,0,76
15279825,0,0,3,0,0,0
8911824,11360,840,62,0,47,929
10008095,0,0,18,0,0,7
22568655,0,0,31,0,2,15
23152759,0,0,20,0,0,0
26079222,0,0,1,0,0,1
8782382,7720,0,30,0,0,0
10071084,0,0,45,0,1,237
25288148,0,0,0,0,0,0
9031444,0,0,9,0,0,0
10653284,4960,0,21,0,0,13
20394685,0,0,21,0,0,0
23800715,0,0,1,0,0,0
22663182,0,0,23,0,1,12
26196077,0,0,0,0,0,0
21085431,0,0,28,0,1,17
24453683,0,0,10,0,0,2
25278550,0,0,1,0,0,1
22253556,0,0,7,0,0,0
19750254,0,0,15,0,0,3
13285262,0,0,14,0,0,0
25411789,0,0,0,0,0,0
11069651,360,0,38,0,11,479
26389240,0,0,17,0,1,9
21013721,0,0,2,0,0,0
26290219,0,0,28,0,5,25
24496048,0,0,10,0,0,0
26327467,0,0,1,0,0,1
18476031,0,0,18,0,0,1
13851133,0,0,43,0,3,199
10023928,0,0,17,0,0,63
22948350,0,0,24,0,0,3
24960784,0,0,24,0,4,177
26418958,0,0,1,0,0,1
9421348,42840,0,30,0,1,0
14009722,0,0,14,0,0,0
26143162,0,0,2,0,0,1
10312611,26000,0,24,0,0,0
12638681,344080,0,76,1,45,1949
25047322,0,0,13,0,0,11
15540854,0,0,5,0,0,0
24871533,0,0,5,0,0,0
8927115,4640,0,55,0,32,500
15746285,0,0,36,0,0,55
15213898,0,0,11,0,0,0
25412648,0,0,5,0,0,1
10332389,0,0,15,0,0,0
23204001,120,0,21,0,0,10
26266697,0,0,0,0,0,0
8332724,0,0,28,0,0,0
25680017,0,0,1,0,0,1
26037557,0,0,3,0,0,1
10412864,0,0,29,0,0,0
16175025,0,0,25,0,0,2
26347693,0,0,0,0,0,0
25541367,0,0,26,0,1,250
10725626,0,0,36,0,2,72
11150163,0,0,21,0,0,0
11423480,2000,0,17,0,0,0
18712186,0,0,13,0,0,0
25819634,0,0,0,0,0,0
26325879,0,0,0,0,0,0
16084184,8000,4000,33,0,1,35
10946134,3920,0,60,0,18,279
21677279,0,0,15,0,0,3
12923934,0,0,6,0,0,0
18667235,0,0,19,0,0,0
11567801,0,0,27,0,0,8
17901882,55160,0,68,0,26,399
26110160,0,0,0,0,0,0
26054785,0,0,1,0,0,1
11928989,0,0,21,0,0,36
13613222,25160,0,36,0,2,20
9048301,0,0,17,0,0,3
13015875,3800,0,53,0,9,217
26312648,0,0,1,0,0,1
24954827,0,0,25,0,0,129
25350618,0,0,6,0,0,1
26345370,0,0,1,0,0,1
25380890,0,0,3,0,0,1
16562512,0,0,36,0,0,0
20311404,2840,0,42,0,6,34
21536582,0,0,10,0,0,0
17332763,0,0,10,0,0,0
9650111,0,0,35,0,0,0
26204208,0,0,1,0,0,1
17551663,0,0,23,0,0,0
25461307,0,0,5,0,0,1
12617445,0,0,11,0,0,0
26368171,0,0,4,0,0,1
26281201,0,0,1,0,0,1
26065901,0,0,2,0,0,1
13893974,0,0,12,0,0,0
17132544,120,0,21,0,0,4
14205619,0,0,30,0,1,125
26276281,0,0,1,0,0,1
25613416,0,0,1,0,0,0
8770296,0,0,51,0,5,299
20612384,0,0,30,0,2,143
25319470,0,0,1,0,0,1
14834511,0,0,16,0,0,1
18178918,0,0,40,0,0,241
22517101,0,0,2,0,0,0
13289357,4960,0,44,0,1,0
22887791,0,0,19,0,0,2
24104132,0,0,40,0,8,673
26074579,0,0,23,0,0,177
10767663,0,0,33,0,0,61
26352297,0,0,0,0,0,0
8913970,0,0,30,0,1,58
8449093,0,0,14,0,0,0
25010586,0,0,7,0,0,9
25400174,0,0,1,0,0,0
13249976,0,0,30,0,0,1
23429071,0,0,10,0,0,10
25876827,0,0,4,0,0,3
19981980,0,0,51,0,14,141
11448645,0,0,27,0,0,0
23422217,0,0,15,0,0,0
13758927,0,0,62,1,30,348
12264829,0,0,19,0,0,0
23574312,0,0,31,0,4,41
9058475,0,0,59,0,12,600
14130806,0,0,12,0,0,0
22095824,0,0,1,0,0,0
14184952,0,0,30,0,0,0
26246472,0,0,5,0,0,7
14751150,0,0,6,0,0,0
26319935,0,0,4,0,0,4
23926770,0,0,46,0,13,926
22721443,0,0,19,0,0,3
12222726,14040,0,25,0,0,0
20901604,11960,6040,52,0,32,736
26125413,0,0,1,0,0,1
26309902,0,0,1,0,0,1
17551824,0,0,44,0,6,251
11013803,0,0,31,0,0,0
25422344,0,0,1,0,0,1
18313849,13200,120,41,0,1,106
18941099,0,0,18,0,0,4
11718999,0,0,47,0,8,361
11184385,0,0,0,0,0,0
8713946,0,0,15,0,0,0
25945253,0,0,4,0,0,2
26163309,0,0,17,0,0,34
9921983,0,0,4,0,0,0
26389504,0,0,8,0,0,1
26460772,0,0,6,0,0,1
24529074,0,0,24,0,4,55
20360239,0,0,16,0,0,48
13136731,0,0,49,0,8,34
14096762,0,0,22,0,0,2
26188256,0,0,18,0,0,50
24946035,0,0,16,0,0,36
25750343,0,0,7,0,0,2
20854178,2120,0,34,0,0,54
26114392,0,0,0,0,0,0
14695861,0,0,3,0,0,0
16917842,0,0,27,0,0,6
26381419,0,0,2,0,0,1
25405550,0,0,0,0,0,0
8838064,0,0,26,0,0,16
14718980,356440,38640,89,1,69,1508
19878354,0,0,66,0,47,742
8481050,2960,0,54,0,6,0
25268387,0,0,1,0,0,1
10668928,2000,0,12,0,0,0
25894066,0,0,1,0,0,1
25959366,0,0,0,0,0,0
16311715,0,0,1,0,0,0
23209946,2960,2960,44,0,16,683
14299348,0,0,56,1,27,356
25186292,0,0,1,0,0,0
13514338,0,0,29,0,0,0
25950424,0,0,1,0,0,1
25709020,0,0,0,0,0,0
22929708,0,0,24,0,0,94
25036770,0,0,0,0,0,0
15291404,8640,0,71,2,36,267
14814137,0,0,13,0,0,0
26274543,0,0,1,0,0,1
25489274,0,0,0,0,0,0
15988899,0,0,18,0,0,2
23432953,0,0,14,0,0,0
25967643,0,0,1,0,0,1
11558680,0,0,19,0,0,4
25945822,0,0,1,0,0,1
25761330,0,0,1,0,0,1
25308348,0,0,1,0,0,1
26207929,0,0,0,0,0,0
26258061,0,0,0,0,0,0
25436061,0,0,0,0,0,0
26232414,0,0,1,0,0,0
9649192,24080,0,15,0,0,0
24430587,0,0,30,0,4,233
25920480,0,0,1,0,0,0
25853566,0,0,1,0,0,1
9676509,0,0,35,0,0,0
21718457,0,0,20,0,0,10
25582288,0,0,15,0,0,102
24310954,0,0,4,0,0,0
25085688,0,0,11,0,0,25
26111828,0,0,0,0,0,0
25831305,3800,3800,16,0,0,20
16778880,0,0,29,0,1,80
14230385,0,0,18,0,0,0
12954141,0,0,18,0,0,0
18818455,120,0,23,0,0,13
9137228,5400,0,31,0,0,0
15627069,0,0,35,0,7,349
24663305,0,0,40,0,21,974
22282161,120,120,18,0,0,19
13618961,840,0,43,1,2,15
9018891,120,0,20,0,0,0
20650114,0,0,8,0,0,0
12137916,0,0,33,0,0,4
16237423,0,0,27,0,0,0
26151552,0,0,0,0,0,0
26196314,0,0,0,0,0,0
23079594,0,0,8,0,0,2
9062405,0,0,28,0,0,0
26184537,0,0,25,0,3,98
25984598,0,0,0,0,0,0
17188833,0,0,4,0,0,0
10722262,0,0,19,0,0,0
21108807,0,0,34,0,5,194
26164869,0,0,0,0,0,0
25886197,0,0,5,0,0,1
16888252,0,0,4,0,0,0
14137695,17520,9040,41,0,1,180
24219252,0,0,4,0,0,0
10643832,0,0,23,0,0,0
21435568,0,0,12,0,0,0
10859824,44720,0,62,0,14,0
10114381,70800,0,57,0,17,0
11256806,0,0,4,0,0,0
26099219,0,0,1,0,0,0
26479688,0,0,0,0,0,0
13466904,0,0,15,0,0,0
25767800,0,0,0,0,0,0
26354459,0,0,1,0,0,1
18871355,0,0,18,0,0,4
9354910,0,0,14,0,0,1
25872646,0,0,2,0,0,1
19546209,100000,20000,57,0,26,773
10935380,0,0,26,0,0,0
14317583,0,0,15,0,0,0
10927677,0,0,25,0,0,66
10840708,0,0,21,0,1,2
22764059,0,0,2,0,0,0
26464860,0,0,0,0,0,0
25967131,0,0,1,0,0,1
25360566,0,0,1,0,0,0
14391332,3200,0,42,0,2,129
25660376,0,0,0,0,0,0
8436909,0,0,35,0,1,28
9300296,0,0,40,0,0,31
17649400,0,0,40,0,11,13
23875995,0,0,27,0,0,178
11458953,0,0,5,0,0,0
25632398,0,0,1,0,0,1
11867795,2960,2840,32,0,3,219
14147690,0,0,30,0,0,136
16517692,25400,7400,39,0,2,197
22781829,14240,14240,56,0,45,1791
23542262,0,0,20,0,0,0
12124174,54840,480,23,0,0,0
